f, RPR, RBV, F_last, Recl_last
466.457,0.723694,1.10316,0.205971,75993.9
466.457,0.723692,1.10317,0.20599,75985.2
466.457,0.723691,1.10321,0.206028,75973.9
466.457,0.723692,1.10324,0.206053,75971.5
466.457,0.723692,1.10323,0.206053,75973.1
466.456,0.723693,1.10323,0.206061,75976.4
466.456,0.723694,1.10323,0.206065,75977.5
466.456,0.723695,1.10324,0.206069,75978.1
466.456,0.723695,1.10324,0.206072,75978.3
466.456,0.723696,1.10325,0.206075,75978.2
466.456,0.723696,1.10325,0.206076,75977.7
466.456,0.723696,1.10325,0.206076,75976.7
466.456,0.723696,1.10324,0.206072,75975.2
466.456,0.723695,1.10322,0.206063,75973.1
466.456,0.723694,1.10317,0.206049,75971.1
466.456,0.723693,1.10312,0.206035,75969.7
466.456,0.723691,1.1031,0.20603,75969.2
466.456,0.72369,1.10307,0.206024,75968.4
466.456,0.723688,1.10305,0.206018,75967.3
466.456,0.723686,1.10301,0.206011,75965.6
466.456,0.723684,1.10298,0.206002,75963.5
466.456,0.723681,1.10293,0.205988,75959.7
466.456,0.723682,1.10293,0.205976,75958.7
466.456,0.723682,1.10293,0.205982,75959.2
466.456,0.723686,1.10295,0.205981,75961.2
466.455,0.723695,1.10304,0.206,75970
466.455,0.723705,1.10311,0.206018,75976
466.455,0.723706,1.10316,0.206036,75980.6
466.455,0.723704,1.10317,0.206048,75980.9
466.455,0.7237,1.10317,0.206054,75978.7
466.455,0.723699,1.10316,0.206044,75975
466.455,0.723698,1.10315,0.206039,75974.7
466.455,0.723698,1.10314,0.206032,75974.5
466.455,0.723699,1.10313,0.206027,75975.1
466.455,0.7237,1.10313,0.206028,75975.5
466.455,0.723699,1.10314,0.206032,75976.2
466.455,0.723704,1.10314,0.206033,75975
466.455,0.7237,1.10314,0.206032,75975.8
466.455,0.723699,1.10314,0.206032,75975.1
466.455,0.723697,1.10313,0.206031,75974.4
466.455,0.723698,1.10313,0.20603,75974.1
466.455,0.723698,1.10313,0.20603,75974.1
466.455,0.723697,1.10313,0.206029,75974
466.455,0.723698,1.10313,0.206028,75974.1
466.455,0.723698,1.10313,0.206029,75974.3
466.455,0.723698,1.10313,0.206029,75974.4
466.455,0.723698,1.10313,0.20603,75974.5
466.455,0.723697,1.10313,0.20603,75974.6
466.455,0.723698,1.10313,0.206031,75974.6
466.455,0.723698,1.10313,0.206031,75974.6
466.455,0.723697,1.10313,0.20603,75974.4
466.455,0.723697,1.10313,0.206029,75974
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.20603,75974.3
466.455,0.723697,1.10313,0.20603,75974.3
466.455,0.723697,1.10313,0.20603,75974.4
466.455,0.723698,1.10314,0.206031,75974.5
466.455,0.723698,1.10314,0.206032,75974.6
466.455,0.723698,1.10314,0.206032,75974.7
466.455,0.723698,1.10314,0.206032,75974.7
466.455,0.723698,1.10313,0.20603,75974.5
466.455,0.723697,1.10313,0.206029,75974.3
466.455,0.723697,1.10312,0.206028,75974.1
466.455,0.723697,1.10312,0.206028,75974
466.455,0.723697,1.10312,0.206028,75974
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.3
466.455,0.723698,1.10313,0.20603,75974.4
466.455,0.723697,1.10313,0.20603,75974.3
466.455,0.723697,1.10313,0.20603,75974.3
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206028,75974.1
466.455,0.723697,1.10313,0.206028,75974.1
466.455,0.723697,1.10313,0.206028,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10313,0.206029,75974.1
466.455,0.723697,1.10312,0.206028,75974
466.455,0.723697,1.10312,0.206028,75973.9
466.455,0.723697,1.10312,0.206028,75973.9
466.455,0.723697,1.10312,0.206029,75973.9
466.455,0.723697,1.10312,0.206029,75974
466.455,0.723698,1.10313,0.206029,75974.2
466.455,0.723697,1.10313,0.206029,75974.1
